Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",3,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,,2012/03/07,,,read,,,,1,0
10534,The Art of War,Sun Tzu,"Tzu, Sun",Thomas Cleary,"=""""","=""""",0,3.96,Harper Press,Paperback,273,2005,-400,,2012/03/07,to-read,to-read (#34),to-read,,,,0,0
10335318,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",Candice Millard,"Millard, Candice",,"=""0385526261""","=""9780385526265""",0,4.20,Doubleday,Hardcover,339,2011,2011,,2012/03/07,to-read,to-read (#31),to-read,,,,0,0
149267,The Stand,Stephen King,"King, Stephen",Bernie Wrightson,"=""""","=""""",0,4.35,Doubleday Books,Hardcover,1152,1990,1978,,2012/03/07,to-read,to-read (#30),to-read,,,,0,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",3,3.90,HarperCollins,Paperback,197,1993,1988,,2012/03/07,,,read,,,,1,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",5,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2012/03/07,,,read,,,,1,0
31269,"The Paris Option (Covert-One, #3)",Robert Ludlum,"Ludlum, Robert",Gayle Lynds,"=""0312982615""","=""9780312982614""",5,3.90,St. Martin's Paperbacks,Mass Market Paperback,512,2003,2002,,2012/03/07,,,read,,,,1,0
31230,"The Cassandra Compact (Covert-One, #2)",Robert Ludlum,"Ludlum, Robert",Philip Shelby,"=""0312981589""","=""9780312981587""",5,3.92,St Martins Pr,Paperback,448,2002,2001,,2012/03/07,,,read,,,,1,0
31225,The Bancroft Strategy,Robert Ludlum,"Ludlum, Robert",,"=""0312316739""","=""9780312316730""",5,3.83,St. Martin's Press,Hardcover,420,2006,2006,,2012/03/07,,,read,,,,1,0
819487,The Chancellor Manuscript,Robert Ludlum,"Ludlum, Robert",,"=""0553260944""","=""9780553260946""",5,3.85,Bantam,Paperback,448,1984,1977,,2012/03/07,,,read,,,,1,0
644982,"The Hades Factor (Covert-One, #1)",Robert Ludlum,"Ludlum, Robert",Gayle Lynds,"=""0312973055""","=""9780312973056""",5,3.92,St. Martin's Paperbacks,Mass Market Paperback,420,2001,2000,,2012/03/07,,,read,,,,1,0
31226,"The Janson Directive (Paul Janson, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0312989385""","=""9780312989385""",5,3.88,St. Martin's Paperbacks,Mass Market Paperback,693,2003,2002,,2012/03/07,,,read,,,,1,0
31260,The Sigma Protocol,Robert Ludlum,"Ludlum, Robert",Sławomir Studniarz,"=""0312982518""","=""9780312982515""",5,3.82,St. Martin's Paperbacks,Paperback,662,2002,2001,,2012/03/07,,,read,,,,1,0
31228,The Prometheus Deception,Robert Ludlum,"Ludlum, Robert",,"=""0312978367""","=""9780312978365""",5,3.71,St. Martin's Paperbacks,Mass Market Paperback,576,2001,2000,,2012/03/07,,,read,,,,1,0
31259,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,"Ludlum, Robert",,"=""0752858491""","=""9780752858494""",5,4.07,Orion,Mass Market Paperback,725,2004,1990,,2012/03/07,,,read,,,,1,0
7869,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0752864327""","=""9780752864327""",5,4.05,Orion,Paperback,566,2005,1980,,2012/03/07,,,read,,,,1,0
11125,Digital Fortress,Dan Brown,"Brown, Dan",,"=""""","=""""",5,3.69,Corgi books,Paperback,510,2004,1998,,2012/03/07,,,read,,,,1,0
976,Deception Point,Dan Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",5,3.75,Pocket Books,Mass Market Paperback,556,2002,2001,,2012/03/07,,,read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",5,3.91,Anchor,Paperback,489,2006,2003,,2012/03/07,,,read,,,,1,0
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,"Ludlum, Robert",,"=""0752863886""","=""9780752863887""",5,4.11,Orion,Mass Market Paperback,688,2004,1986,,2012/03/07,,,read,,,,1,0
960,"Angels & Demons (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",5,3.93,Pocket Books,Mass Market Paperback,736,2006,2000,,2012/03/07,,,read,,,,1,0
51496,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Dan Chaon, Jerome Charyn, Simon Vestdijk","=""0451528956""","=""9780451528957""",0,3.83,Signet Classic,Mass Market Paperback,139,2003,1886,,2012/03/07,to-read,to-read (#28),to-read,,,,0,0
4395,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""""","=""""",0,4.00,Penguin Books,Paperback,455,2002,1939,,2012/03/07,to-read,to-read (#27),to-read,,,,0,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",5,3.88,Penguin Books,Paperback,107,2002,1937,,2012/03/07,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.69,Penguin Books ,Paperback,182,1999,1954,,2012/03/07,to-read,to-read (#26),to-read,,,,0,0
7613,Animal Farm,George Orwell,"Orwell, George","Chris Mould, Αύγουστος Κορτώ, Boris Grabnar, Celâl Üster, Николай Николов, Κυριάκος Ντελόπουλος, Peter Škerl, Pau Masiques, José Manuel Moreno Cidoncha, Τζωρτζ Όργουελ, Celâl Üstüner","=""""","=""""",0,3.98,Plume,Paperback,122,2003,1945,,2012/03/07,to-read,to-read (#25),to-read,,,,0,0
13,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,"Adams, Douglas",,"=""0345453743""","=""9780345453747""",0,4.38,Del Rey Books,Paperback,815,2002,1996,,2012/03/07,to-read,to-read (#24),to-read,,,,0,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2012/03/07,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",5,3.80,Back Bay Books,Paperback,234,2001,1951,,2012/03/07,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",5,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2012/03/07,,,read,,,,1,0
69571,"Rich Dad, Poor Dad",Robert T. Kiyosaki,"Kiyosaki, Robert T.",,"=""0751532711""","=""9780751532715""",5,4.12,Time Warner Books UK,Paperback,195,2001,1997,,2012/03/07,,,read,,,,1,0
4865,How to Win Friends and Influence People,Dale Carnegie,"Carnegie, Dale",,"=""""","=""""",5,4.22,Gallery Books,Paperback,288,1998,1936,,2012/03/07,,,read,,,,1,0
76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,"Collins, James C.",Jim Collins,"=""0066620996""","=""9780066620992""",0,4.14,HarperBusiness,Hardcover,300,2001,2001,,2012/03/07,to-read,to-read (#22),to-read,,,,0,0
25,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,Bill Bryson,"Bryson, Bill",,"=""076790382X""","=""9780767903820""",5,3.90,Broadway Books,Paperback,304,2000,1998,,2012/03/07,,,read,,,,1,0
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"Bryson, Bill",,"=""0307279464""","=""9780307279460""",5,4.06,Anchor,Mass Market Paperback,397,2006,1998,,2012/03/07,,,read,,,,1,0
2318271,The Last Lecture,Randy Pausch,"Pausch, Randy",Jeffrey Zaslow,"=""1401323251""","=""9781401323257""",5,4.26,Hachette Books,Hardcover,206,2008,2008,,2012/03/07,,,read,,,,1,0
10883,Benjamin Franklin: An American Life,Walter Isaacson,"Isaacson, Walter",,"=""074325807X""","=""9780743258074""",0,4.04,Simon & Schuster,Paperback,586,2004,2003,,2012/03/07,to-read,to-read (#20),to-read,,,,0,0
40929,The Rise of Theodore Roosevelt,Edmund Morris,"Morris, Edmund",,"=""0375756787""","=""9780375756788""",0,4.22,The Modern Library,Paperback,816,2001,1979,,2012/03/07,to-read,to-read (#19),to-read,,,,0,0
106590,Lincoln,David Herbert Donald,"Donald, David Herbert",,"=""068482535X""","=""9780684825359""",0,4.18,Simon  Schuster,Paperback,714,1996,1995,,2012/03/07,to-read,to-read (#18),to-read,,,,0,0
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,"=""0743264738""","=""9780743264730""",5,4.16,Simon & Schuster,Hardcover,675,2007,2007,,2012/03/07,,,read,,,,1,0
6732019,Rework,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0307463745""","=""9780307463746""",5,3.97,Crown Currency,Hardcover,279,2010,2010,,2012/03/07,,,read,,,,1,0
447595,Zag: The Number One Strategy of High-Performance Brands,Marty Neumeier,"Neumeier, Marty",,"=""0321426770""","=""9780321426772""",0,3.98,New Riders,Paperback,192,2006,2006,,2012/03/07,to-read,to-read (#17),to-read,,,,0,0
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,"Diamond, Jared",,"=""0143036556""","=""9780143036555""",0,3.93,Penguin Books Ltd. (London),Paperback,608,2005,2004,,2012/03/07,to-read,to-read (#16),to-read,,,,0,0
493371,The Bottom Billion: Why the Poorest Countries Are Failing and What Can Be Done About It,Paul Collier,"Collier, Paul",هيثم نشواتي,"=""0195311450""","=""9780195311457""",0,3.86,Oxford University Press,Hardcover,205,2007,2007,,2012/03/07,to-read,to-read (#15),to-read,,,,0,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",0,4.15,Basic Books,Paperback,257,2002,1988,,2012/03/07,to-read,to-read (#14),to-read,,,,0,0
161789,The Toyota Way: 14 Management Principles from the World's Greatest Manufacturer,Jeffrey K. Liker,"Liker, Jeffrey K.",,"=""0071392319""","=""9780071392310""",0,4.06,McGraw Hill,Hardcover,330,2004,2003,,2012/03/07,to-read,to-read (#13),to-read,,,,0,0
15860,State of Fear,Michael Crichton,"Crichton, Michael",,"=""""","=""""",0,3.70,Avon,Mass Market Paperback,672,2005,1987,,2012/03/07,to-read,to-read (#12),to-read,,,,0,0
6810586,How to Defeat Your Own Clone and Other Tips for Surviving the Biotech Revolution,Kyle Kurpinski,"Kurpinski, Kyle",Terry D. Johnson,"=""055338578X""","=""9780553385786""",0,3.58,Bantam,Paperback,192,2010,2010,,2012/03/07,to-read,to-read (#11),to-read,,,,0,0
101249,I'm Just Here for the Food: Food + Heat = Cooking,Alton Brown,"Brown, Alton",,"=""1584790830""","=""9781584790839""",0,4.12,"Stewart, Tabori & Chang",Hardcover,288,2002,2002,,2012/03/07,to-read,to-read (#10),to-read,,,,0,0
685485,The Elegant Solution: Toyota's Formula for Mastering Innovation,Matthew E. May,"May, Matthew E.",,"=""0743290178""","=""9780743290173""",0,4.06,Free Press,Hardcover,256,2006,2006,,2012/03/07,to-read,to-read (#9),to-read,,,,0,0
6899290,"Your Brain at Work: Strategies for Overcoming Distraction, Regaining Focus, and Working Smarter All Day Long",David Rock,"Rock, David",,"=""0061771295""","=""9780061771293""",0,4.08,Harper Business,Hardcover,246,2009,2009,,2012/03/07,to-read,to-read (#8),to-read,,,,0,0
6593810,Learn You a Haskell for Great Good!,Miran Lipovača,"Lipovača, Miran",,"=""""","=""""",0,4.30,,ebook,176,,2011,,2012/03/07,to-read,to-read (#7),to-read,,,,0,0
1207904,Clapton: The Autobiography,Eric Clapton,"Clapton, Eric",Claus Bech,"=""038551851X""","=""9780385518512""",5,3.82,Broadway,Hardcover,343,2007,2007,,2012/03/07,,,read,,,,1,0
771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""0375708111""","=""9780375708114""",5,4.09,Vintage Books USA,Paperback,425,2000,1999,,2012/03/07,,,read,,,,1,0
51299,Letter to a Christian Nation,Sam Harris,"Harris, Sam",,"=""0307265773""","=""9780307265777""",5,4.00,Knopf,Hardcover,96,2006,2006,,2012/03/07,,,read,,,,1,0
56829,Hackers: Heroes of the Computer Revolution,Steven Levy,"Levy, Steven",,"=""0141000511""","=""9780141000510""",5,4.16,Penguin Books,Paperback,464,2001,1984,,2012/03/07,,,read,,,,1,0
11062888,Sickness,Nathan Wesley Johnson,"Johnson, Nathan Wesley",,"=""1456521527""","=""9781456521523""",5,4.50,CreateSpace Independent Publishing Platform,Paperback,302,2011,2011,,2012/03/07,,,read,,,,1,0
7048818,How an Economy Grows and Why It Crashes,Peter D. Schiff,"Schiff, Peter D.",,"=""047052670X""","=""9780470526705""",5,4.16,Wiley,Hardcover,256,2010,2010,,2012/03/07,,,read,,,,1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",5,3.96,Back Bay Books,Paperback,296,2007,2005,,2012/03/07,,,read,,,,1,0
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316346624""","=""9780316346627""",5,4.00,Time Warner Book Group,Paperback,301,2002,2000,,2012/03/07,,,read,,,,1,0
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",5,4.19,"Little, Brown and Company",Hardcover,309,2008,2008,,2012/03/07,,,read,,,,1,0
6352450,Mafia: Inside the Dark Heart,Arnold G.D. Maran,"Maran, Arnold G.D.",,"=""1845964578""","=""9781845964573""",5,3.27,Mainstream Publishing,Paperback,411,2009,2008,,2012/03/07,,,read,,,,1,0
3554517,The Big Rich: The Rise and Fall of the Greatest Texas Oil Fortunes,Bryan Burrough,"Burrough, Bryan",,"=""1594201994""","=""9781594201998""",3,4.07,"Penguin Press HC, The",Hardcover,466,2009,2009,,2012/03/07,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",3,4.01,Norton,Paperback,488,1986,1897,,2012/03/07,,,read,,,,1,0
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""0141439475""","=""9780141439471""",2,3.86,Penguin,Paperback,273,2003,1818,,2012/03/07,,,read,,,,1,0
11590,'Salem's Lot,Stephen King,"King, Stephen",,"=""0450031063""","=""9780450031069""",5,4.05,New English Library,Paperback,483,1991,1975,,2012/03/07,,,read,,,,1,0
4978,"Wolves of the Calla (The Dark Tower, #5)",Stephen King,"King, Stephen",Bernie Wrightson,"=""141651693X""","=""9781416516934""",5,4.19,Pocket Books,Mass Market Paperback,931,2006,2003,,2012/03/07,,,read,,,,1,0
5094,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,"King, Stephen",,"=""0451210859""","=""9780451210852""",5,4.23,Signet,Paperback,463,2003,1987,,2012/03/07,,,read,,,,1,0
5093,"Song of Susannah (The Dark Tower, #6)",Stephen King,"King, Stephen",Darrel Anderson,"=""1416521496""","=""""",5,3.99,Pocket Books,Mass Market Paperback,544,2006,2004,,2012/03/07,,,read,,,,1,0
5096,"Wizard and Glass (The Dark Tower, #4)",Stephen King,"King, Stephen",Dave McKean,"=""0340829788""","=""9780340829783""",5,4.26,New English Library,Paperback,845,2003,1997,,2012/03/07,,,read,,,,1,0
34084,"The Waste Lands (The Dark Tower, #3)",Stephen King,"King, Stephen",Ned Dameron,"=""0670032565""","=""9780670032563""",5,4.25,Viking Adult,Hardcover,590,2003,1991,,2012/03/07,,,read,,,,1,0
43615,"The Gunslinger (The Dark Tower, #1)",Stephen King,"King, Stephen",,"=""""","=""""",5,3.93,Plume,Paperback,231,2003,1982,,2012/03/07,,,read,,,,1,0
5091,"The Dark Tower (The Dark Tower, #7)",Stephen King,"King, Stephen",Michael   Whelan,"=""""","=""""",5,4.27,Pocket Books,Mass Market Paperback,1050,2006,2004,,2012/03/07,,,read,,,,1,0
2936415,Where Men Win Glory: The Odyssey of Pat Tillman,Jon Krakauer,"Krakauer, Jon",,"=""0385522266""","=""9780385522267""",0,4.06,Doubleday,Hardcover,383,2009,2009,,2012/03/07,to-read,to-read (#6),to-read,,,,0,0
10833757,The Saint,Oliver Broudy,"Broudy, Oliver",,"=""""","=""""",5,3.19,,Kindle Edition,85,2011,2011,,2012/03/07,,,read,,,,1,0
59078,Houdini: World's Greatest Mystery Man and Escape King,Kathleen Krull,"Krull, Kathleen",Eric Velásquez,"=""0802789536""","=""9780802789532""",5,4.04,Walker Childrens,Hardcover,32,2005,2005,,2012/03/07,,,read,,,,1,0
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",5,4.16,Simon & Schuster,Hardcover,630,2011,2011,,2012/03/07,,,read,,,,1,0
6950719,The Walmart Effect: How the World's Most Powerful COmpany Really Works-AndHow it's Transforming the American Economy,Charles Fishman,"Fishman, Charles",Zhang Hua,"=""""","=""""",4,3.83,Penguin Press,Hardcover,,2006,2006,,2012/03/07,,,read,,,,1,0
248787,The World Without Us,Alan Weisman,"Weisman, Alan",,"=""""","=""""",3,3.81,Thomas Dunne Books,Hardcover,324,2007,2007,,2012/03/07,,,read,,,,1,0
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,"=""1400064287""","=""9781400064281""",5,3.98,Random House,Hardcover,291,2007,2006,,2012/03/07,,,read,,,,1,0
79885,"The Lincoln Lawyer (The Lincoln Lawyer, #1; Harry Bosch Universe, #15)",Michael Connelly,"Connelly, Michael",,"=""0739465511""","=""9780739465516""",5,4.20,"Little, Brown",Paperback,404,2005,2005,,2012/03/07,,,read,,,,1,0
9496240,"The Hangman's Daughter (The Hangman's Daughter, #1)",Oliver Pötzsch,"Pötzsch, Oliver","Lee Chadeayne, Sabine Marić","=""""","=""""",5,3.75,AmazonCrossing,Kindle Edition,448,2010,2008,,2012/03/07,,,read,,,,1,0
126666,Beethoven: The Universal Composer (Eminent Lives),Edmund Morris,"Morris, Edmund",,"=""0060759747""","=""9780060759742""",5,4.03,Harper Collins,Hardcover,256,2005,2005,,2012/03/07,,,read,,,,1,0
7841446,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",Steven Levy,"Levy, Steven",,"=""1416596585""","=""9781416596585""",0,3.83,Simon & Schuster,Hardcover,432,2011,2011,,2012/03/07,to-read,to-read (#5),to-read,,,,0,0
64369,Mindfulness in Plain English,Henepola Gunaratana,"Gunaratana, Henepola",Lauri Porceddu,"=""0861713214""","=""9780861713219""",5,4.14,Wisdom Publications,Paperback,208,1996,1992,,2012/03/07,,,read,,,,1,0
10692,The Historian,Elizabeth Kostova,"Kostova, Elizabeth",,"=""0751537284""","=""9780751537284""",5,3.79,Time Warner Books,Paperback,704,2005,2005,,2012/03/07,,,read,,,,1,0
629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,"Pirsig, Robert M.",,"=""0060589469""","=""9780060589462""",5,3.78,HarperTorch,Mass Market Paperback,540,2006,1974,,2012/03/07,,,read,,,,1,0
55352,Brain Droppings,George Carlin,"Carlin, George",,"=""0786891122""","=""9780786891122""",2,4.07,Hachette Books,Paperback,272,1998,1997,,2012/03/07,,,read,,,,1,0
6306969,An Edible History of Humanity,Tom Standage,"Standage, Tom",,"=""0802715885""","=""9780802715883""",0,3.76,Walker Books,Hardcover,269,2009,2010,,2012/03/07,to-read,to-read (#4),to-read,,,,0,0
1171,Liar's Poker: Rising Through the Wreckage on Wall Street,Michael   Lewis,"Lewis, Michael",,"=""0140143459""","=""9780140143454""",0,4.15,Penguin Books,Paperback,256,1990,1989,,2012/03/07,to-read,to-read (#3),to-read,,,,0,0
173774,Infotopia: How Many Minds Produce Knowledge,Cass R. Sunstein,"Sunstein, Cass R.",,"=""0195189280""","=""9780195189285""",0,3.65,Oxford University Press,Hardcover,288,2006,2006,,2012/03/07,to-read,to-read (#2),to-read,,,,0,0
61661,The Varieties of Scientific Experience: A Personal View of the Search for God,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""1594201072""","=""9781594201073""",5,4.28,"Penguin Press HC, The",Hardcover,284,2006,2006,,2012/03/07,,,read,,,,1,0
61665,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,Carl Sagan,"Sagan, Carl",,"=""0345379187""","=""9780345379184""",5,4.29,Ballantine Books,Paperback,296,1998,1997,,2012/03/07,,,read,,,,1,0
32276,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,"Sagan, Carl",,"=""0345346297""","=""9780345346292""",0,4.19,Random House USA,Paperback,271,1986,1977,,2012/03/07,to-read,to-read (#1),to-read,,,,0,0
61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sagan, Carl",,"=""0345376595""","=""9780345376596""",5,4.33,Ballantine Books,Paperback,384,1997,1994,,2012/03/07,,,read,,,,1,0
55030,Cosmos,Carl Sagan,"Sagan, Carl",,"=""0375508325""","=""9780375508325""",5,4.39,Random House,Mass Market Paperback,384,2002,1980,,2012/03/07,,,read,,,,1,0
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman,"Feynman, Richard P.",Michelle Feynman,"=""0738206369""","=""9780738206363""",2,4.25,Basic Books,cloth,486,2005,2004,,2012/03/07,,,read,,,,1,0
